"","price","trim","isOneOwner","mileage","year","color","displacement","fuel","region","soundSystem","wheelType"
"2343",13900,"430","f",66062,2003,"White",4.3,"Gasoline","ESC","unsp","unsp"
"2344",10950,"430","f",87143,2000,"Black",4.3,"Gasoline","SoA","Bose","Alloy"
"2345",4999,"430","f",142674,2001,"White",4.3,"Gasoline","SoA","unsp","unsp"
"2346",6800,"430","f",129314,2001,"Blue",4.3,"Gasoline","SoA","unsp","unsp"
"2347",10900,"430","f",75119,2002,"Silver",4.3,"Gasoline","SoA","unsp","unsp"
"2348",8991,"430","t",150069,2002,"unsp",4.3,"Gasoline","WSC","unsp","unsp"
"2349",9995,"55 AMG","f",117285,2001,"other",5.4,"Gasoline","SoA","unsp","Alloy"
"2350",8100,"55 AMG","f",131121,2002,"other",5.4,"Gasoline","WSC","Bose","Alloy"
"2351",22995,"55 AMG","f",86941,2005,"Silver",5.4,"Gasoline","WSC","unsp","Alloy"
"2352",24990,"55 AMG","t",57208,2005,"Black",5.4,"Gasoline","New","unsp","unsp"
"2353",11499,"55 AMG","f",126800,2003,"Black",5.4,"Gasoline","Mtn","unsp","Alloy"
"2354",12995,"55 AMG","f",105509,2005,"Silver",5.4,"Gasoline","ESC","unsp","Alloy"
"2355",13995,"500","f",70956,2004,"Black",5,"Gasoline","SoA","Bose","Alloy"
"2356",10000,"500","f",84690,2000,"Silver",5,"Gasoline","Pac","Bose","Alloy"
"2357",10999,"500","t",77746,2001,"Black",5,"Gasoline","Pac","unsp","Alloy"
"2358",14500,"500","f",98246,2005,"Silver",5,"Gasoline","ENC","unsp","Alloy"
"2359",9999,"500","f",97521,2002,"Silver",5,"Gasoline","ENC","Premium","unsp"
"2360",9995,"500","f",132174,2002,"Black",5,"Gasoline","SoA","unsp","Alloy"
"2361",7990,"500","f",138740,2003,"Black",5,"Gasoline","WSC","unsp","unsp"
"2362",11988,"500","f",76387,2001,"unsp",5,"Gasoline","Pac","Premium","unsp"
"2363",12495,"500","f",86643,2003,"Silver",5,"Gasoline","Mid","Premium","Alloy"
"2364",12850,"500","f",83599,2003,"White",5,"Gasoline","Pac","unsp","Alloy"
"2365",8888,"500","f",91183,2000,"other",5,"Gasoline","Mtn","unsp","Alloy"
"2366",6495,"500","f",149221,2001,"Silver",5,"Gasoline","Mid","Premium","Alloy"
"2367",18880,"500","f",51234,2005,"Black",5,"Gasoline","Pac","Bose","unsp"
"2368",20800,"500","f",58937,2006,"Gray",5,"Gasoline","SoA","Premium","unsp"
"2369",9995,"500","f",71488,2001,"Black",5,"Gasoline","Pac","Premium","unsp"
"2370",12995,"500","f",94948,2003,"Silver",5,"Gasoline","ENC","Premium","Alloy"
"2371",9900,"500","f",148215,2001,"other",5,"Gasoline","SoA","unsp","unsp"
"2372",13499,"500","f",84710,2004,"Gray",5,"Gasoline","SoA","Bose","Alloy"
"2373",7995,"500","t",118506,2002,"other",5,"Gasoline","ENC","unsp","Alloy"
"2374",10500,"500","f",64500,2003,"Silver",5,"Gasoline","SoA","unsp","unsp"
"2375",5499,"500","f",152309,2000,"Black",5,"Gasoline","WSC","unsp","unsp"
"2376",10000,"500","f",137150,2002,"unsp",5,"Gasoline","SoA","unsp","unsp"
"2377",14988,"500","f",106458,2006,"Silver",5,"Gasoline","Pac","Bose","unsp"
"2378",5750,"500","f",155526,2000,"Black",5,"Gasoline","Mid","Premium","Alloy"
"2379",18492,"600","f",56518,2005,"other",5.5,"Gasoline","SoA","Bose","Alloy"
"2380",21999,"600","f",70000,2006,"Black",5.5,"Gasoline","SoA","Premium","Alloy"
"2381",18900,"600","f",75096,2005,"Black",5.5,"Gasoline","SoA","unsp","Alloy"
"2382",8488,"430","f",93733,2003,"Black",4.3,"Gasoline","Mid","unsp","Alloy"
"2383",11500,"430","f",114106,2006,"Gray",4.3,"Gasoline","WSC","Bose","Alloy"
"2384",14999,"430","t",59303,2004,"Silver",4.3,"Gasoline","SoA","Bose","Alloy"
"2385",13998,"430","t",56155,2003,"Blue",4.3,"Gasoline","New","Harman Kardon","unsp"
"2386",10995,"430","f",132615,2003,"Silver",4.3,"Gasoline","SoA","unsp","Alloy"
"2387",11990,"430","f",134000,2005,"Silver",4.3,"Gasoline","Mid","Premium","Alloy"
"2388",14995,"430","t",86762,2006,"White",4.3,"Gasoline","Mid","unsp","unsp"
"2389",12998,"430","f",92989,2006,"Black",4.3,"Gasoline","Pac","unsp","unsp"
"2390",9900,"500","f",110473,2003,"Silver",5,"Gasoline","SoA","Bose","Alloy"
"2391",15998,"500","f",99405,2006,"Gray",5,"Gasoline","SoA","Bose","unsp"
"2392",10999,"500","f",104000,2004,"White",5,"Gasoline","Mtn","unsp","Alloy"
"2393",15000,"500","f",75800,2005,"other",5,"Gasoline","SoA","unsp","Alloy"
"2394",8995,"500","f",171950,2005,"Black",5,"Gasoline","ENC","Bose","Alloy"
"2395",14950,"500","f",136030,2006,"Black",5,"Gasoline","SoA","unsp","Alloy"
"2396",15990,"500","f",92457,2005,"Black",5,"Gasoline","New","Premium","Alloy"
"2397",37990,"550","f",19879,2007,"Gray",5.5,"Gasoline","Pac","Premium","Alloy"
"2398",25595,"550","f",72842,2007,"Silver",5.5,"Gasoline","Mtn","Premium","unsp"
"2399",28700,"550","f",46065,2007,"unsp",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"2400",33495,"550","f",64801,2007,"Black",5.5,"Gasoline","Pac","unsp","Alloy"
"2401",38500,"550","f",38182,2009,"Silver",5.5,"Gasoline","WSC","unsp","unsp"
"2402",33900,"550","f",42312,2007,"Black",5.5,"Gasoline","Pac","unsp","Alloy"
"2403",30900,"550","t",38603,2007,"Blue",5.5,"Gasoline","SoA","unsp","unsp"
"2404",25990,"550","f",80952,2007,"Blue",5.5,"Gasoline","New","Premium","unsp"
"2405",32991,"550","f",56614,2008,"unsp",5.5,"Gasoline","WSC","unsp","unsp"
"2406",17800,"550","f",128305,2007,"White",5.5,"Gasoline","ESC","unsp","unsp"
"2407",32800,"550","f",58597,2007,"Gray",5.5,"Gasoline","SoA","unsp","Alloy"
"2408",25875,"550","f",86762,2007,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"2409",28592,"550","t",89145,2007,"unsp",5.5,"Gasoline","SoA","Harman Kardon","unsp"
"2410",35999,"550","f",98664,2008,"Blue",5.5,"Gasoline","SoA","unsp","unsp"
"2411",28700,"550","t",65150,2007,"Gray",5.5,"Gasoline","Pac","Harman Kardon","Alloy"
"2412",26994,"550","t",58811,2007,"Silver",5.5,"Gasoline","Mtn","Premium","Alloy"
"2413",21488,"550","f",116077,2007,"White",5.5,"Gasoline","SoA","Premium","Alloy"
"2414",22888,"550","f",104810,2007,"Silver",5.5,"Gasoline","Pac","unsp","unsp"
"2415",22995,"550","f",109599,2007,"White",5.5,"Gasoline","Pac","unsp","Alloy"
"2416",21491,"550","f",66979,2007,"Black",5.5,"Gasoline","ENC","unsp","unsp"
"2417",20595,"550","f",152721,2007,"Gray",5.5,"Gasoline","Pac","Premium","Premium"
"2418",34571,"550","f",40427,2007,"Gray",5.5,"Gasoline","Pac","Harman Kardon","Alloy"
"2419",39900,"550","f",19912,2007,"Gray",5.5,"Gasoline","Pac","unsp","Alloy"
"2420",28400,"550","f",55016,2007,"White",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"2421",34995,"550","t",42346,2008,"White",5.5,"Gasoline","Pac","Premium","Alloy"
"2422",24995,"550","f",102727,2008,"White",5.5,"Gasoline","Pac","unsp","Alloy"
"2423",33877,"550","f",45445,2007,"White",5.5,"Gasoline","SoA","unsp","unsp"
"2424",29991,"550","f",92852,2008,"Gray",5.5,"Gasoline","WSC","Harman Kardon","unsp"
"2425",33500,"550","t",76942,2009,"Black",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"2426",29995,"550","f",67149,2007,"Silver",5.5,"Gasoline","WSC","unsp","Alloy"
"2427",20995,"550","f",101073,2007,"other",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"2428",25995,"550","f",80015,2007,"Black",5.5,"Gasoline","Pac","unsp","unsp"
"2429",28991,"550","f",68055,2007,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"2430",26900,"550","f",62200,2007,"Black",5.5,"Gasoline","ENC","unsp","Alloy"
"2431",29447,"550","f",46333,2007,"Black",5.5,"Gasoline","New","unsp","Alloy"
"2432",21988,"550","f",112488,2007,"Black",5.5,"Gasoline","Pac","unsp","Alloy"
"2433",27999,"550","t",77000,2007,"Black",5.5,"Gasoline","Pac","Premium","Alloy"
"2434",23950,"550","f",118338,2008,"Black",5.5,"Gasoline","Pac","Harman Kardon","Premium"
"2435",39994,"550","f",28224,2008,"White",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"2436",34988,"550","f",44256,2008,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"2437",26996,"550","t",66925,2007,"unsp",5.5,"Gasoline","SoA","Premium","unsp"
"2438",32988,"550","f",42511,2007,"other",5.5,"Gasoline","SoA","Harman Kardon","unsp"
"2439",24950,"550","f",95476,2007,"Black",5.5,"Gasoline","Pac","unsp","unsp"
"2440",29999,"550","f",49846,2007,"Black",5.5,"Gasoline","ESC","Harman Kardon","unsp"
"2441",31995,"550","f",64687,2007,"Gray",5.5,"Gasoline","Pac","Harman Kardon","Alloy"
"2442",23985,"550","f",104583,2007,"White",5.5,"Gasoline","Pac","unsp","unsp"
"2443",25995,"550","f",93764,2007,"Black",5.5,"Gasoline","SoA","unsp","Alloy"
"2444",39995,"550","t",45055,2009,"Black",5.5,"Gasoline","Pac","unsp","unsp"
"2445",24495,"550","f",88144,2007,"Black",5.5,"Gasoline","ESC","unsp","unsp"
"2446",21900,"550","f",111820,2007,"Black",5.5,"Gasoline","WSC","Harman Kardon","unsp"
"2447",28357,"550","t",47815,2007,"Black",5.5,"Gasoline","Pac","Premium","Alloy"
"2448",36999,"550","f",65000,2008,"White",5.5,"Gasoline","Pac","Premium","unsp"
"2449",25950,"550","f",103607,2008,"Silver",5.5,"Gasoline","SoA","unsp","Alloy"
"2450",25250,"600","f",92375,2007,"Gray",5.5,"Gasoline","SoA","Harman Kardon","unsp"
"2451",30000,"600","f",58475,2007,"Silver",5.5,"Gasoline","SoA","Harman Kardon","unsp"
"2452",36000,"63 AMG","f",77800,2008,"Black",6.3,"Gasoline","Mid","Premium","unsp"
"2453",49888,"63 AMG","f",41955,2009,"White",6.3,"Gasoline","WSC","unsp","unsp"
"2454",39000,"63 AMG","f",76897,2008,"Silver",6.3,"Gasoline","Mid","Harman Kardon","Alloy"
"2455",59995,"65 AMG","f",51670,2009,"Silver",6,"Gasoline","Pac","Premium","unsp"
"2456",61491,"65 AMG","f",52045,2007,"Black",6,"Gasoline","Pac","unsp","unsp"
"2457",54988,"550","f",38276,2011,"Black",5.5,"Gasoline","SoA","Harman Kardon","unsp"
"2458",45995,"550","t",63461,2010,"White",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"2459",48981,"550","f",32092,2011,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"2460",39990,"550","f",30432,2010,"Black",5.5,"Gasoline","Mid","Harman Kardon","Alloy"
"2461",48800,"550","t",43907,2011,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"2462",29999,"550","f",108668,2010,"White",5.5,"Gasoline","Pac","Harman Kardon","unsp"
"2463",59995,"550","f",20792,2011,"Silver",5.5,"Gasoline","SoA","unsp","unsp"
"2464",51491,"550","f",62214,2010,"Black",5.5,"Gasoline","SoA","Premium","Alloy"
"2465",57950,"550","f",62053,2010,"Black",5.5,"Gasoline","Mtn","Premium","other"
"2466",40738,"550","f",38207,2010,"Gray",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"2467",46300,"550","f",38321,2010,"White",5.5,"Gasoline","Pac","Premium","Alloy"
"2468",44990,"550","f",37093,2010,"Black",5.5,"Gasoline","SoA","Premium","Alloy"
"2469",57991,"550","f",36934,2011,"Black",5.5,"Gasoline","SoA","Premium","Alloy"
"2470",43991,"550","t",38264,2010,"Black",5.5,"Gasoline","SoA","unsp","Alloy"
"2471",59990,"550","t",35826,2012,"Black",4.6,"Gasoline","SoA","Premium","Alloy"
"2472",53000,"550","t",8145,2012,"Silver",4.6,"Gasoline","WSC","Harman Kardon","Alloy"
"2473",51999,"550","t",23103,2012,"Silver",4.6,"Gasoline","SoA","Harman Kardon","Alloy"
"2474",44995,"550","t",40259,2012,"Black",4.6,"Gasoline","ESC","Premium","Alloy"
"2475",61800,"550","t",18625,2013,"Black",4.6,"Gasoline","SoA","Harman Kardon","Alloy"
"2476",56988,"550","t",17950,2013,"White",4.6,"Gasoline","SoA","Premium","Alloy"
"2477",57900,"550","f",20068,2013,"Black",4.6,"Gasoline","WSC","unsp","Alloy"
"2478",60988,"550","t",23738,2012,"Black",4.6,"Gasoline","Mtn","Premium","Alloy"
"2479",59988,"550","t",37059,2012,"White",4.6,"Gasoline","Pac","unsp","unsp"
"2480",61990,"550","f",12675,2012,"Blue",4.6,"Gasoline","SoA","Harman Kardon","unsp"
"2481",44999,"550","f",23000,2012,"Black",4.6,"Gasoline","WSC","unsp","Alloy"
"2482",46332,"550","t",44685,2012,"Silver",4.6,"Gasoline","WSC","Harman Kardon","Alloy"
"2483",59988,"550","t",25233,2013,"Black",4.6,"Gasoline","Pac","unsp","unsp"
"2484",48995,"550","f",34202,2012,"Blue",4.6,"Gasoline","SoA","Harman Kardon","Alloy"
"2485",71995,"63 AMG","f",20267,2011,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"2486",72941,"63 AMG","f",37723,2011,"Black",5.5,"Gasoline","Pac","unsp","unsp"
"2487",64995,"600","f",39671,2012,"Black",5.5,"Gasoline","SoA","Bang Olufsen","unsp"
"2488",69888,"63 AMG","f",41265,2010,"Black",6.3,"Gasoline","Pac","Premium","unsp"
"2489",28998,"550","f",72270,2007,"Gray",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"2490",27995,"550","f",69320,2008,"White",5.5,"Gasoline","WSC","Bose","Alloy"
"2491",19499,"550","f",138055,2007,"Black",5.5,"Gasoline","Mid","unsp","Alloy"
"2492",28500,"550","f",61930,2008,"Gray",5.5,"Gasoline","Mid","Harman Kardon","Alloy"
"2493",34919,"550","f",52943,2008,"Gray",5.5,"Gasoline","SoA","Premium","Alloy"
"2494",27995,"550","f",73000,2008,"Black",5.5,"Gasoline","Mid","unsp","unsp"
"2495",29995,"550","f",73853,2008,"Black",5.5,"Gasoline","Mid","unsp","Alloy"
"2496",34500,"550","t",64720,2008,"Gray",5.5,"Gasoline","ENC","unsp","unsp"
"2497",19915,"550","f",92123,2007,"Silver",5.5,"Gasoline","ENC","unsp","Alloy"
"2498",35995,"550","f",40421,2008,"Black",5.5,"Gasoline","Mid","Harman Kardon","unsp"
"2499",30576,"550","f",49906,2008,"Black",5.5,"Gasoline","Mid","Harman Kardon","unsp"
"2500",23900,"550","f",104481,2008,"Gray",5.5,"Gasoline","Mtn","Harman Kardon","unsp"
"2501",26888,"550","t",80784,2008,"Blue",5.5,"Gasoline","SoA","unsp","unsp"
"2502",34965,"550","f",56424,2009,"Black",5.5,"Gasoline","WNC","Harman Kardon","unsp"
"2503",33990,"550","f",50657,2007,"Blue",5.5,"Gasoline","New","unsp","Alloy"
"2504",26989,"550","f",90901,2007,"White",5.5,"Gasoline","SoA","Bose","Premium"
"2505",37777,"550","f",43653,2009,"Black",5.5,"Gasoline","SoA","Harman Kardon","unsp"
"2506",38500,"550","f",46875,2009,"Black",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"2507",34991,"550","f",58238,2009,"White",5.5,"Gasoline","WNC","Harman Kardon","Alloy"
"2508",23988,"550","t",99896,2008,"Silver",5.5,"Gasoline","Mtn","unsp","unsp"
"2509",28000,"550","f",73198,2008,"Gray",5.5,"Gasoline","Mid","Premium","unsp"
"2510",37977,"550","f",22910,2007,"other",5.5,"Gasoline","WSC","Premium","Alloy"
"2511",38975,"550","t",48130,2009,"Silver",5.5,"Gasoline","New","unsp","Alloy"
"2512",36950,"350","f",85802,2012,"Black",3,"Diesel","Mtn","Premium","other"
"2513",36880,"550","f",71783,2010,"Black",5.5,"Gasoline","ENC","Premium","unsp"
"2514",50000,"550","f",31019,2011,"Black",5.5,"Gasoline","Mid","unsp","unsp"
"2515",55995,"550","f",24948,2011,"Black",5.5,"Gasoline","Mid","unsp","unsp"
"2516",46999,"550","f",22692,2011,"Black",5.5,"Gasoline","New","unsp","unsp"
"2517",46991,"550","f",35705,2010,"White",5.5,"Gasoline","ESC","unsp","unsp"
"2518",44900,"550","f",72350,2010,"White",5.5,"Gasoline","Mid","unsp","Alloy"
"2519",37952,"550","t",55927,2011,"Black",5.5,"Gasoline","Mid","Harman Kardon","unsp"
"2520",49981,"550","f",21817,2011,"unsp",5.5,"Gasoline","ENC","unsp","unsp"
"2521",44995,"550","f",52869,2010,"Black",5.5,"Gasoline","Mid","Harman Kardon","Alloy"
"2522",40995,"550","t",23314,2011,"Black",5.5,"Gasoline","Mid","unsp","unsp"
"2523",43995,"550","t",20013,2010,"White",5.5,"Gasoline","ESC","unsp","unsp"
"2524",42988,"550","f",51756,2011,"Black",5.5,"Gasoline","SoA","Premium","Alloy"
"2525",51995,"550","f",21671,2011,"Black",5.5,"Gasoline","WSC","Premium","Alloy"
"2526",40426,"550","f",36445,2010,"Black",5.5,"Gasoline","SoA","unsp","Alloy"
"2527",46397,"550","f",38846,2010,"Silver",5.5,"Gasoline","Mid","Harman Kardon","unsp"
"2528",49995,"550","t",37575,2011,"Black",5.5,"Gasoline","Mid","Premium","Alloy"
"2529",35995,"550","f",36958,2011,"Gray",5.5,"Gasoline","Mid","Harman Kardon","Alloy"
"2530",54000,"550","t",16393,2011,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"2531",49995,"550","t",31574,2011,"Black",5.5,"Gasoline","WSC","Premium","Alloy"
"2532",52450,"550","t",34889,2012,"Black",4.6,"Gasoline","WSC","Harman Kardon","Alloy"
"2533",52995,"550","f",45247,2012,"Black",4.6,"Gasoline","WSC","Bang Olufsen","Alloy"
"2534",47999,"550","t",30211,2013,"White",4.6,"Gasoline","SoA","Premium","Alloy"
"2535",54000,"550","t",36339,2012,"Black",4.6,"Gasoline","ENC","Premium","Alloy"
"2536",61985,"550","f",22363,2013,"Black",4.6,"Gasoline","Mid","unsp","Alloy"
"2537",64500,"550","f",27851,2012,"White",4.6,"Gasoline","SoA","Premium","Alloy"
"2538",59995,"550","f",22890,2012,"Black",4.6,"Gasoline","SoA","unsp","unsp"
"2539",66992,"550","f",23830,2013,"White",4.6,"Gasoline","ENC","unsp","unsp"
"2540",67998,"550","t",10984,2013,"White",4.6,"Gasoline","New","unsp","unsp"
"2541",59900,"550","f",19900,2012,"White",4.6,"Gasoline","WSC","Harman Kardon","unsp"
"2542",55995,"550","f",37642,2012,"Black",4.6,"Gasoline","Mid","unsp","Alloy"
"2543",55995,"550","f",18673,2012,"Silver",4.6,"Gasoline","WSC","Premium","Alloy"
"2544",39995,"550","f",44917,2012,"Black",4.6,"Gasoline","Mid","Harman Kardon","Alloy"
"2545",47995,"550","f",18171,2012,"Black",4.6,"Gasoline","Mid","unsp","Alloy"
"2546",67000,"550","t",28532,2013,"Silver",4.6,"Gasoline","ENC","Premium","Alloy"
"2547",58888,"550","f",28783,2013,"Gray",4.6,"Gasoline","Mid","unsp","Alloy"
"2548",49495,"550","t",31723,2012,"Black",4.6,"Gasoline","Mid","unsp","unsp"
"2549",54950,"550","f",18335,2012,"White",4.6,"Gasoline","SoA","Premium","unsp"
"2550",55997,"550","t",26100,2012,"White",4.6,"Gasoline","ENC","Premium","Alloy"
"2551",54991,"550","f",24751,2013,"Black",4.6,"Gasoline","SoA","Premium","Premium"
"2552",49995,"550","t",27776,2013,"Black",4.6,"Gasoline","Mid","Harman Kardon","Alloy"
"2553",40995,"400","f",29900,2010,"unsp",3.5,"Hybrid","Mid","Harman Kardon","unsp"
"2554",39988,"400","f",40023,2010,"Silver",3.5,"Hybrid","SoA","Harman Kardon","unsp"
"2555",79999,"550","t",4138,2014,"Silver",4.6,"Gasoline","SoA","unsp","Alloy"
"2556",5988,"320","f",113766,1995,"Silver",3.2,"Gasoline","ESC","unsp","unsp"
"2557",3995,"320","f",161198,1996,"Black",3.2,"Gasoline","Mid","unsp","unsp"
"2558",4995,"320","f",143000,1997,"White",3.2,"Gasoline","SoA","Bose","Alloy"
"2559",3995,"500","f",188814,1998,"White",5,"Gasoline","ESC","unsp","Alloy"
"2560",14991,"350","f",51026,2006,"Silver",3.7,"Gasoline","SoA","Premium","unsp"
"2561",5278,"430","f",230446,2002,"Black",4.3,"Gasoline","ENC","unsp","unsp"
"2562",9998,"430","t",174213,2003,"unsp",4.3,"Gasoline","Pac","Premium","Alloy"
"2563",11995,"430","f",118896,2004,"Silver",4.3,"Gasoline","Pac","Premium","Alloy"
"2564",5995,"430","f",146571,2000,"Silver",4.3,"Gasoline","WSC","Bose","Alloy"
"2565",4000,"430","f",223056,2001,"Silver",4.3,"Gasoline","SoA","unsp","unsp"
"2566",13000,"430","f",114406,2004,"Silver",4.3,"Gasoline","SoA","unsp","Alloy"
"2567",7500,"430","f",241010,2006,"Black",4.3,"Gasoline","SoA","unsp","unsp"
"2568",5950,"430","f",99832,2001,"other",4.3,"Gasoline","WNC","Bose","unsp"
"2569",5995,"430","f",143648,2002,"White",4.3,"Gasoline","Pac","unsp","unsp"
"2570",9770,"430","f",132047,2003,"Gray",4.3,"Gasoline","Pac","Bose","Alloy"
"2571",17989,"430","f",118675,2006,"Gray",4.3,"Gasoline","SoA","Premium","Alloy"
"2572",6650,"430","f",141249,2000,"Silver",4.3,"Gasoline","SoA","unsp","unsp"
"2573",9990,"430","f",44404,2000,"Black",4.3,"Gasoline","SoA","Premium","Alloy"
"2574",9900,"430","f",95908,2002,"White",4.3,"Gasoline","SoA","unsp","Alloy"
"2575",11967,"430","f",69025,2003,"other",4.3,"Gasoline","SoA","unsp","unsp"
"2576",9995,"430","f",97300,2003,"Black",4.3,"Gasoline","Mtn","unsp","Alloy"
"2577",14900,"430","f",58477,2004,"Black",4.3,"Gasoline","SoA","unsp","Alloy"
"2578",6200,"430","f",108656,2000,"Silver",4.3,"Gasoline","WSC","unsp","unsp"
"2579",4900,"430","f",170443,2001,"White",4.3,"Gasoline","SoA","unsp","unsp"
"2580",9997,"430","f",122566,2004,"Silver",4.3,"Gasoline","Mtn","unsp","unsp"
"2581",6988,"430","f",269555,2000,"Silver",4.3,"Gasoline","Pac","unsp","unsp"
"2582",5300,"430","f",184583,2001,"Silver",4.3,"Gasoline","SoA","unsp","Alloy"
"2583",8999,"430","f",136640,2003,"Blue",4.3,"Gasoline","Mid","unsp","Alloy"
"2584",10499,"430","f",99994,2005,"Black",4.3,"Gasoline","Mtn","unsp","Alloy"
"2585",14980,"430","f",99945,2006,"Black",4.3,"Gasoline","SoA","Bose","unsp"
"2586",12900,"430","f",56840,2002,"Black",4.3,"Gasoline","Pac","unsp","unsp"
"2587",9991,"430","f",111682,2003,"Black",4.3,"Gasoline","SoA","Bose","Alloy"
"2588",5981,"430","f",232066,2004,"Silver",4.3,"Gasoline","Pac","Bose","Alloy"
"2589",8995,"430","f",108221,2001,"Silver",4.3,"Gasoline","New","unsp","Alloy"
"2590",14933,"430","t",73015,2006,"Gray",4.3,"Gasoline","WNC","unsp","unsp"
"2591",7900,"55 AMG","f",184158,2002,"Black",5.4,"Gasoline","WNC","unsp","Alloy"
"2592",11900,"55 AMG","f",116470,2002,"Silver",5.4,"Gasoline","Mid","unsp","Alloy"
"2593",12995,"55 AMG","f",75000,2004,"Gray",5.4,"Gasoline","WSC","unsp","Alloy"
"2594",16999,"55 AMG","f",95400,2003,"Blue",5.4,"Gasoline","Pac","unsp","unsp"
"2595",6500,"55 AMG","f",91200,2005,"Black",5.4,"Gasoline","WNC","unsp","unsp"
"2596",12495,"500","f",86861,2004,"unsp",5,"Gasoline","ENC","Bose","unsp"
"2597",12988,"500","f",103350,2005,"Silver",5,"Gasoline","Pac","Bose","unsp"
"2598",12994,"500","f",99640,2005,"White",5,"Gasoline","Mtn","Bose","Alloy"
"2599",12981,"500","f",87464,2005,"Black",5,"Gasoline","SoA","Premium","Alloy"
"2600",19250,"500","f",58623,2006,"Gray",5,"Gasoline","WSC","unsp","unsp"
"2601",6999,"500","f",86500,2001,"Silver",5,"Gasoline","ENC","Premium","unsp"
"2602",5999,"500","f",127836,2001,"Silver",5,"Gasoline","SoA","Bose","Alloy"
"2603",10999,"500","f",82689,2001,"Black",5,"Gasoline","WSC","unsp","Alloy"
"2604",9795,"500","f",74248,2001,"Black",5,"Gasoline","WSC","unsp","unsp"
"2605",13995,"500","f",117486,2002,"Black",5,"Gasoline","Mtn","unsp","Alloy"
"2606",15994,"500","f",53649,2005,"Black",5,"Gasoline","WNC","Premium","unsp"
"2607",12991,"500","f",121089,2006,"other",5,"Gasoline","Pac","Bose","unsp"
"2608",10900,"500","f",125803,2003,"Black",5,"Gasoline","SoA","unsp","Alloy"
"2609",6900,"500","f",146700,2000,"other",5,"Gasoline","WSC","unsp","unsp"
"2610",8995,"500","f",97500,2001,"White",5,"Gasoline","Mid","Premium","unsp"
"2611",7995,"500","f",133952,2002,"unsp",5,"Gasoline","WSC","unsp","Alloy"
